iter	AUC	Logloss
14138	1	0.06453771696
14139	1	0.0645258261
14140	1	0.06451669935
14141	1	0.06450985428
14142	1	0.06449886959
14143	1	0.06448993841
14144	1	0.06447841914
14145	1	0.06447092217
14146	1	0.0644638359
14147	1	0.06445283816
14148	1	0.06444569322
14149	1	0.06443697717
14150	1	0.06442816333
14151	1	0.06441784358
14152	1	0.06440869075
14153	1	0.06439871
14154	1	0.06438913343
14155	1	0.0643783443
14156	1	0.06436596452
14157	1	0.06435482988
14158	1	0.06434361701
14159	1	0.06433540293
14160	1	0.0643252266
14161	1	0.06431333575
14162	1	0.0643035962
14163	1	0.06429583846
14164	1	0.06428480161
14165	1	0.06427439059
14166	1	0.06426383616
14167	1	0.06425672381
14168	1	0.06425102611
14169	1	0.06424176897
14170	1	0.06423296166
14171	1	0.06422037978
14172	1	0.06421222437
14173	1	0.06420141569
14174	1	0.06419013763
14175	1	0.0641796875
14176	1	0.06416991536
14177	1	0.06415839609
14178	1	0.06414803071
14179	1	0.06413883876
14180	1	0.06412865592
14181	1	0.06411834921
14182	1	0.06410837497
14183	1	0.06410224049
14184	1	0.06409237056
14185	1	0.06408203125
14186	1	0.06407093573
14187	1	0.06406317799
14188	1	0.06405320375
14189	1	0.06404379016
14190	1	0.0640368799
14191	1	0.0640276684
14192	1	0.06401783759
14193	1	0.06400635092
14194	1	0.06399603769
14195	1	0.06398741942
14196	1	0.06397501356
14197	1	0.06396548914
14198	1	0.06395498034
14199	1	0.06394466711
14200	1	0.0639371245
14201	1	0.06392830415
14202	1	0.06391885796
14203	1	0.06390830352
14204	1	0.06389890948
14205	1	0.06389110611
14206	1	0.06388018008
14207	1	0.06386969084
14208	1	0.06386077922
14209	1	0.06385173721
14210	1	0.06384163911
14211	1	0.06383405739
14212	1	0.06382252509
14213	1	0.06381421322
14214	1	0.06380660542
14215	1	0.06379972776
14216	1	0.06379086177
14217	1	0.06378161768
14218	1	0.06377297986
14219	1	0.06376281657
14220	1	0.06375563903
14221	1	0.06374507155
14222	1	0.06373428243
14223	1	0.06372434731
14224	1	0.06371544872
14225	1	0.0637052398
14226	1	0.06369647812
14227	1	0.06368622356
14228	1	0.0636752519
14229	1	0.0636654276
14230	1	0.0636552252
14231	1	0.06364811937
14232	1	0.06363980098
14233	1	0.06362921395
14234	1	0.06361976776
14235	1	0.06360867224
14236	1	0.06360126653
14237	1	0.06359255048
14238	1	0.06358228289
14239	1	0.0635750206
14240	1	0.06356427059
14241	1	0.06355494826
14242	1	0.06354988292
14243	1	0.06354004558
14244	1	0.06352921734
14245	1	0.06351795884
14246	1	0.06350754782
14247	1	0.0634979191
14248	1	0.06348876627
14249	1	0.06347944395
14250	1	0.06346749442
14251	1	0.06345706385
14252	1	0.06344650941
14253	1	0.06343527046
14254	1	0.06342405108
14255	1	0.06341507427
14256	1	0.06340436989
14257	1	0.0633931505
14258	1	0.06338248524
14259	1	0.06337114851
14260	1	0.06336125902
14261	1	0.06335526796
14262	1	0.0633475363
14263	1	0.0633394526
14264	1	0.06333061921
14265	1	0.06332115998
14266	1	0.06331562526
14267	1	0.06330759372
14268	1	0.06329876685
14269	1	0.06329053973
14270	1	0.06328143254
14271	1	0.06327295117
14272	1	0.06326465235
14273	1	0.06325467811
14274	1	0.0632449516
14275	1	0.06323554453
14276	1	0.06322637866
14277	1	0.06321849054
14278	1	0.06320739502
14279	1	0.06319796838
14280	1	0.06318950658
14281	1	0.06317978659
14282	1	0.06317049034
14283	1	0.06316070516
14284	1	0.06314931628
14285	1	0.063140522
14286	1	0.06313108233
14287	1	0.06312119936
14288	1	0.06311260717
14289	1	0.06310348694
14290	1	0.06309342144
14291	1	0.06308163489
14292	1	0.06307363594
14293	1	0.06306292505
14294	1	0.06305313334
14295	1	0.0630445542
14296	1	0.06303128781
14297	1	0.06302382343
14298	1	0.06301373185
14299	1	0.06300279931
14300	1	0.0629980208
14301	1	0.06298970893
14302	1	0.062981032
14303	1	0.06297247241
14304	1	0.06296161158
14305	1	0.06295139613
14306	1	0.0629425497
14307	1	0.06293622617
14308	1	0.06292483076
14309	1	0.06291684486
14310	1	0.06290456285
14311	1	0.06289365639
14312	1	0.06288609422
14313	1	0.06287697399
14314	1	0.06286549384
14315	1	0.06285560435
14316	1	0.0628469926
14317	1	0.06283685539
14318	1	0.06283173137
14319	1	0.06282412357
14320	1	0.06281353002
14321	1	0.06280538113
14322	1	0.06279718661
14323	1	0.06278792296
14324	1	0.06277891355
14325	1	0.06277098632
14326	1	0.06276027542
14327	1	0.06275300009
14328	1	0.06274432968
14329	1	0.06273658498
14330	1	0.0627287816
14331	1	0.0627215128
14332	1	0.06271311619
14333	1	0.06270086678
14334	1	0.0626907426
14335	1	0.06268086615
14336	1	0.06267154383
14337	1	0.06266274955
14338	1	0.06265248847
14339	1	0.06264168631
14340	1	0.06263145131
14341	1	0.06262265051
14342	1	0.0626123438
14343	1	0.06260441005
14344	1	0.06259493778
14345	1	0.06258674326
14346	1	0.06257511969
14347	1	0.06256740107
14348	1	0.06255664454
14349	1	0.06254670941
14350	1	0.06253677429
14351	1	0.06252509857
14352	1	0.06251531339
14353	1	0.06250514358
14354	1	0.06249333747
14355	1	0.06248494738
14356	1	0.06247742433
14357	1	0.06247091826
14358	1	0.0624610744
14359	1	0.06245437276
14360	1	0.06244578709
14361	1	0.06243778163
14362	1	0.06243301616
14363	1	0.06242321794
14364	1	0.06241212241
14365	1	0.06240274142
14366	1	0.06239182191
14367	1	0.06238422715
14368	1	0.06237747335
14369	1	0.06236988511
14370	1	0.06236001518
14371	1	0.06235066026
14372	1	0.06233908232
14373	1	0.06233136369
14374	1	0.06231979228
14375	1	0.0623106916
14376	1	0.0623004566
14377	1	0.06229149934
14378	1	0.06228026692
14379	1	0.06227086636
14380	1	0.06226057921
14381	1	0.06225118517
14382	1	0.0622382969
14383	1	0.06223058479
14384	1	0.06222227293
14385	1	0.06221408493
14386	1	0.06220873926
14387	1	0.0621998146
14388	1	0.06219121589
14389	1	0.062182213
14390	1	0.06217422058
14391	1	0.06216720601
14392	1	0.06216023709
14393	1	0.06215242068
14394	1	0.06214357424
14395	1	0.06213448009
14396	1	0.0621259205
14397	1	0.06211664381
14398	1	0.06210708027
14399	1	0.06209745807
14400	1	0.06208884633
14401	1	0.06207608843
14402	1	0.0620684024
14403	1	0.06206312192
14404	1	0.06205500563
14405	1	0.06204842133
14406	1	0.06204248242
14407	1	0.06203361644
14408	1	0.06202405942
14409	1	0.06201594965
14410	1	0.06200443039
14411	1	0.06199486033
14412	1	0.06198649632
14413	1	0.06197665246
14414	1	0.06196708893
14415	1	0.06195618898
14416	1	0.0619455498
14417	1	0.06193811149
14418	1	0.06192697034
14419	1	0.06191869107
14420	1	0.06191209373
14421	1	0.06190318211
14422	1	0.06189433568
14423	1	0.06188275774
14424	1	0.06187270527
14425	1	0.06186082746
14426	1	0.06185215052
14427	1	0.06184619206
14428	1	0.06183671979
14429	1	0.06182729316
14430	1	0.06181754057
14431	1	0.06180764457
14432	1	0.06180019323
14433	1	0.06179167275
14434	1	0.06178467123
14435	1	0.0617746318
14436	1	0.06176291696
14437	1	0.0617564826
14438	1	0.06174739496
14439	1	0.06174004141
14440	1	0.06172905671
14441	1	0.06172095998
14442	1	0.0617128828
14443	1	0.06170413416
14444	1	0.06169715871
14445	1	0.06169129803
14446	1	0.06168020251
14447	1	0.06166996751
14448	1	0.06165921098
14449	1	0.06164904117
14450	1	0.06164037727
14451	1	0.06163162863
14452	1	0.06162179781
14453	1	0.06161596973
14454	1	0.06160768394
14455	1	0.06159579961
14456	1	0.06158875245
14457	1	0.06158332203
14458	1	0.06157412357
14459	1	0.06156643754
14460	1	0.06155629381
14461	1	0.06154927273
14462	1	0.06154171708
14463	1	0.0615345917
14464	1	0.06152817689
14465	1	0.06151983243
14466	1	0.06151169007
14467	1	0.06150024903
14468	1	0.06149251085
14469	1	0.06148081557
14470	1	0.06147286877
14471	1	0.0614637681
14472	1	0.06145727506
14473	1	0.06144696183
14474	1	0.06143703975
14475	1	0.06142958841
14476	1	0.06141907309
14477	1	0.06141005064
14478	1	0.06140151061
14479	1	0.06139363552
14480	1	0.06138455441
14481	1	0.06137519948
14482	1	0.06136621615
14483	1	0.06135781302
14484	1	0.06134884273
14485	1	0.06134128708
14486	1	0.06133352934
14487	1	0.06132398537
14488	1	0.0613124661
14489	1	0.06130762892
14490	1	0.0612996039
14491	1	0.06128858009
14492	1	0.06127791482
14493	1	0.06127242573
14494	1	0.06126222333
14495	1	0.06125602366
14496	1	0.06124567783
14497	1	0.0612364207
14498	1	0.06122666159
14499	1	0.06121892993
14500	1	0.06121121782
14501	1	0.06120226057
14502	1	0.06119290565
14503	1	0.06118500449
14504	1	0.06117737061
14505	1	0.06116708346
14506	1	0.0611593192
14507	1	0.06115244154
14508	1	0.06114466424
14509	1	0.06113349701
14510	1	0.06112513299
14511	1	0.06111480672
14512	1	0.06110553003
14513	1	0.06109720513
14514	1	0.06109022968
14515	1	0.06108114856
14516	1	0.061071233
14517	1	0.06106399027
14518	1	0.06105699526
14519	1	0.06104686457
14520	1	0.06103969355
14521	1	0.06103060591
14522	1	0.06101893671
14523	1	0.06100823885
14524	1	0.06099898172
14525	1	0.06098879235
14526	1	0.06098132145
14527	1	0.06097319864
14528	1	0.06096168589
14529	1	0.06095403246
14530	1	0.06094300865
14531	1	0.06093303441
14532	1	0.06092219965
14533	1	0.06091284473
14534	1	0.06090481319
14535	1	0.06089903074
14536	1	0.06089044507
14537	1	0.06088097933
14538	1	0.06087350843
14539	1	0.06086760863
14540	1	0.06085651311
14541	1	0.06084673445
14542	1	0.0608353586
14543	1	0.0608243739
14544	1	0.06081602945
14545	1	0.06080845424
14546	1	0.06080102898
14547	1	0.0607925085
14548	1	0.06078533748
14549	1	0.06077594345
14550	1	0.06076666023
14551	1	0.06075855046
14552	1	0.06074941719
14553	1	0.06074178983
14554	1	0.06073564231
14555	1	0.06072783894
14556	1	0.06072043975
14557	1	0.06071015912
14558	1	0.06069991108
14559	1	0.06069149491
14560	1	0.06068352204
14561	1	0.06067537315
14562	1	0.06066599216
14563	1	0.06065808448
14564	1	0.06064695636
14565	1	0.06063800562
14566	1	0.06062884627
14567	1	0.06061918495
14568	1	0.06061014947
14569	1	0.06059887141
14570	1	0.06058719569
14571	1	0.06058102209
14572	1	0.06057285365
14573	1	0.06056415064
14574	1	0.06055677753
14575	1	0.06054709665
14576	1	0.06053660088
14577	1	0.06052844548
14578	1	0.0605189341
14579	1	0.06050946835
14580	1	0.060503549
14581	1	0.06049528929
14582	1	0.06048537373
14583	1	0.06047512569
14584	1	0.06046940191
14585	1	0.06046145512
14586	1	0.06045271299
14587	1	0.06044378833
14588	1	0.06043580242
14589	1	0.0604289704
14590	1	0.06042243173
14591	1	0.06041223585
14592	1	0.06040447159
14593	1	0.06039668125
14594	1	0.0603859182
14595	1	0.06037781495
14596	1	0.0603695748
14597	1	0.06036396184
14598	1	0.06035267075
14599	1	0.06034283993
14600	1	0.06033429338
14601	1	0.0603245082
14602	1	0.06031623545
14603	1	0.06030866676
14604	1	0.06030064826
14605	1	0.06029094783
14606	1	0.06028270115
14607	1	0.0602741872
14608	1	0.06026662503
14609	1	0.06025813715
14610	1	0.06024926464
14611	1	0.06023914699
14612	1	0.06023400993
14613	1	0.06022597187
14614	1	0.06021586073
14615	1	0.06020475217
14616	1	0.06019818091
14617	1	0.06019031886
14618	1	0.06018063147
14619	1	0.06017372121
14620	1	0.06016583309
14621	1	0.06015561113
14622	1	0.06014843359
14623	1	0.06013715553
14624	1	0.06012982153
14625	1	0.06012303514
14626	1	0.06011386927
14627	1	0.06010434486
14628	1	0.06009815822
14629	1	0.06009051783
14630	1	0.06007943534
14631	1	0.06007192533
14632	1	0.06006161862
14633	1	0.06005089468
14634	1	0.06004190483
14635	1	0.06003425792
14636	1	0.06002769317
14637	1	0.0600188989
14638	1	0.06001013721
14639	1	0.05999986962
14640	1	0.0599928029
14641	1	0.0599837935
14642	1	0.05997417781
14643	1	0.05996314748
14644	1	0.05995387079
14645	1	0.05994778194
14646	1	0.05993741656
14647	1	0.05992793777
14648	1	0.05991770277
14649	1	0.05990992547
14650	1	0.05990130721
14651	1	0.0598911374
14652	1	0.05988373169
14653	1	0.05987427899
14654	1	0.05986577155
14655	1	0.05985565389
14656	1	0.05984677487
14657	1	0.05983608353
14658	1	0.05982598543
14659	1	0.05981849497
14660	1	0.05980930955
14661	1	0.05980074996
14662	1	0.05979187093
14663	1	0.05978154466
14664	1	0.0597747322
14665	1	0.05976893019
14666	1	0.05976092472
14667	1	0.05975121125
14668	1	0.05974271033
14669	1	0.05973525899
14670	1	0.05972649731
14671	1	0.05971733144
14672	1	0.05970692694
14673	1	0.05969695271
14674	1	0.05968566161
14675	1	0.05967725196
14676	1	0.05966998967
14677	1	0.05966093463
14678	1	0.05965539339
14679	1	0.05964658607
14680	1	0.05964162503
14681	1	0.05963133136
14682	1	0.05961985121
14683	1	0.0596128562
14684	1	0.05960425098
14685	1	0.05959373566
14686	1	0.05958250975
14687	1	0.05957305053
14688	1	0.05956752232
14689	1	0.05955954945
14690	1	0.05955116588
14691	1	0.05954155671
14692	1	0.05953035036
14693	1	0.05952283383
14694	1	0.05951233155
14695	1	0.05950411095
14696	1	0.0594949842
14697	1	0.05948675056
14698	1	0.05947580498
14699	1	0.05946916201
14700	1	0.05945983968
14701	1	0.05945103237
14702	1	0.05944517821
14703	1	0.05943693805
14704	1	0.05942970836
14705	1	0.05942279811
14706	1	0.05941367135
14707	1	0.05940470106
14708	1	0.05939727579
14709	1	0.05939011129
14710	1	0.05937994148
14711	1	0.05937361795
14712	1	0.05936424999
14713	1	0.05935567084
14714	1	0.05934770449
14715	1	0.05933926225
14716	1	0.05933086563
14717	1	0.05932547433
14718	1	0.05931735152
14719	1	0.05930940473
14720	1	0.05930147749
14721	1	0.05929077311
14722	1	0.05928266334
14723	1	0.05927361482
14724	1	0.05926201733
14725	1	0.05925249291
14726	1	0.05924404414
14727	1	0.05923304641
14728	1	0.05922504094
14729	1	0.05921698984
14730	1	0.05920987097
14731	1	0.05919963597
14732	1	0.05919260185
14733	1	0.05918393144
14734	1	0.05917498722
14735	1	0.0591678162
14736	1	0.05915757468
14737	1	0.05914813501
14738	1	0.05913701993
14739	1	0.05913099628
14740	1	0.05912419033
14741	1	0.05911372716
14742	1	0.05910623018
14743	1	0.05909565619
14744	1	0.05908727261
14745	1	0.05907680292
14746	1	0.05906751971
14747	1	0.05905829517
14748	1	0.05905307989
14749	1	0.05904434428
14750	1	0.05903613672
14751	1	0.05902526937
14752	1	0.05901755726
14753	1	0.05900797417
14754	1	0.05900015776
14755	1	0.05899116139
14756	1	0.05898070474
14757	1	0.0589760501
14758	1	0.05896604979
14759	1	0.05895647321
14760	1	0.05895146002
14761	1	0.05894282872
14762	1	0.05893482977
14763	1	0.05892984265
14764	1	0.05892201972
14765	1	0.05891492041
14766	1	0.05890608702
14767	1	0.05889666691
14768	1	0.05889087794
14769	1	0.05888419585
14770	1	0.05887849815
14771	1	0.058871451
14772	1	0.05886439732
14773	1	0.05885233045
14774	1	0.05884382953
14775	1	0.05883557634
14776	1	0.05883184089
14777	1	0.05882510665
14778	1	0.0588183007
14779	1	0.05881227053
14780	1	0.05880631858
14781	1	0.05879577066
14782	1	0.05878955795
14783	1	0.05877870364
14784	1	0.05877164344
14785	1	0.05876363798
14786	1	0.05875509794
14787	1	0.05874576258
14788	1	0.05873753546
14789	1	0.05872829137
14790	1	0.05871786731
14791	1	0.05871011609
14792	1	0.05870252785
14793	1	0.05869151056
14794	1	0.05868353117
14795	1	0.05867576039
14796	1	0.0586673703
14797	1	0.05866204418
14798	1	0.05865664636
14799	1	0.05864730448
14800	1	0.05863877748
14801	1	0.0586281383
14802	1	0.05861766209
14803	1	0.05860930459
14804	1	0.05859821559
14805	1	0.05859145527
14806	1	0.05858432337
14807	1	0.05857659822
14808	1	0.05856552878
14809	1	0.05855769933
14810	1	0.05854818795
14811	1	0.05854162973
14812	1	0.0585362319
14813	1	0.05852660318
14814	1	0.05851720914
14815	1	0.05851008376
14816	1	0.05850550082
14817	1	0.05849879266
14818	1	0.05848743637
14819	1	0.05848092378
14820	1	0.05847302914
14821	1	0.05846417619
14822	1	0.05845799608
14823	1	0.05845081202
14824	1	0.0584419004
14825	1	0.05843247377
14826	1	0.05842440311
14827	1	0.058416176
14828	1	0.05840936353
14829	1	0.05840259669
14830	1	0.05839318962
14831	1	0.05838587518
14832	1	0.05837640943
14833	1	0.05836918626
14834	1	0.05835950538
14835	1	0.05835028736
14836	1	0.05834155828
14837	1	0.05833426339
14838	1	0.05832609495
14839	1	0.05831799822
14840	1	0.0583108272
14841	1	0.05830264572
14842	1	0.05829357763
14843	1	0.05828654352
14844	1	0.05827709081
14845	1	0.05827000454
14846	1	0.05826036278
14847	1	0.05825473027
14848	1	0.05824665961
14849	1	0.05823875845
14850	1	0.05823187427
14851	1	0.05822487275
14852	1	0.05821614366
14853	1	0.05820755799
14854	1	0.05819676887
14855	1	0.0581889655
14856	1	0.05818042546
14857	1	0.05817119441
14858	1	0.05816153309
14859	1	0.05815121334
14860	1	0.05814518316
14861	1	0.0581396028
14862	1	0.05812917223
14863	1	0.05812109505
14864	1	0.05811202045
14865	1	0.05810286111
14866	1	0.05809151786
14867	1	0.05808060487
14868	1	0.05806970492
14869	1	0.05806102799
14870	1	0.05805256618
14871	1	0.05804471717
14872	1	0.05803748096
14873	1	0.05802731767
14874	1	0.05801819092
14875	1	0.05800721274
14876	1	0.05799938329
14877	1	0.0579914365
14878	1	0.05798506733
14879	1	0.05797468239
14880	1	0.05796682034
14881	1	0.05795650059
14882	1	0.05794635034
14883	1	0.05793751043
14884	1	0.05792711897
14885	1	0.05792183849
14886	1	0.05791632333
14887	1	0.05791016277
14888	1	0.05790172704
14889	1	0.0578927046
14890	1	0.0578855401
14891	1	0.05787908618
14892	1	0.05786956176
14893	1	0.05785949626
14894	1	0.05785054552
14895	1	0.05784033008
14896	1	0.05783379141
14897	1	0.05782459947
14898	1	0.05781394072
14899	1	0.05780942298
14900	1	0.05780133277
14901	1	0.05779381623
14902	1	0.05778315749
14903	1	0.0577757583
14904	1	0.05776840475
14905	1	0.0577575048
14906	1	0.05774901692
14907	1	0.05774116791
14908	1	0.05773368397
14909	1	0.05772490925
14910	1	0.05771807723
14911	1	0.05771087361
14912	1	0.05770323322
14913	1	0.05769571668
14914	1	0.0576868507
14915	1	0.05767882567
14916	1	0.05767083325
14917	1	0.05766049394
14918	1	0.05765224727
14919	1	0.05764467206
14920	1	0.05763273557
14921	1	0.05762589703
14922	1	0.057617357
14923	1	0.05760962533
14924	1	0.0576022783
14925	1	0.05759487911
14926	1	0.05758518519
14927	1	0.05757908331
14928	1	0.05756954585
14929	1	0.05756161862
14930	1	0.05755230933
14931	1	0.05754309783
14932	1	0.05753250428
14933	1	0.05752383386
14934	1	0.05751274486
14935	1	0.05750653215
14936	1	0.05749925682
14937	1	0.05749009747
14938	1	0.05748003849
14939	1	0.05747181789
14940	1	0.05746244341
14941	1	0.05745456833
14942	1	0.05744491353
14943	1	0.05743495233
14944	1	0.05742602115
14945	1	0.05741744853
14946	1	0.05740984073
14947	1	0.05740115727
14948	1	0.05739206312
14949	1	0.05738345137
14950	1	0.0573743507
14951	1	0.05736435038
14952	1	0.05735532142
14953	1	0.0573456601
14954	1	0.05733656594
14955	1	0.05732822148
14956	1	0.05731817554
14957	1	0.0573090553
14958	1	0.0572985791
14959	1	0.05728962836
14960	1	0.05727656406
14961	1	0.05726484923
14962	1	0.05725750871
14963	1	0.0572496597
14964	1	0.05724052643
14965	1	0.05723393561
14966	1	0.05722300959
14967	1	0.05721477595
14968	1	0.05721016694
14969	1	0.05720527761
14970	1	0.05719798273
14971	1	0.05718929275
14972	1	0.05717956624
14973	1	0.05717208883
14974	1	0.05716345101
14975	1	0.05715519782
14976	1	0.05714597328
14977	1	0.05714034077
14978	1	0.05713322842
14979	1	0.05712222416
14980	1	0.05711560075
14981	1	0.05711008558
14982	1	0.05709952463
14983	1	0.05708998717
14984	1	0.05708030629
14985	1	0.0570737937
14986	1	0.05706733327
14987	1	0.05705934084
14988	1	0.05705095727
14989	1	0.05704317997
14990	1	0.05703603503
14991	1	0.05702962022
14992	1	0.05701816615
14993	1	0.05701063658
14994	1	0.0570043
14995	1	0.05699510154
14996	1	0.05698561624
14997	1	0.05697849737
14998	1	0.05696903163
14999	1	0.05696079147
15000	1	0.05695339228
15001	1	0.05694730344
15002	1	0.05694219897
15003	1	0.05693361983
15004	1	0.05692292849
15005	1	0.05691453839
15006	1	0.05690651337
15007	1	0.05689743877
15008	1	0.05688694301
15009	1	0.05687657762
15010	1	0.05686867646
15011	1	0.05686389144
15012	1	0.05685432791
15013	1	0.0568447383
15014	1	0.05683689581
15015	1	0.0568268955
15016	1	0.05681977663
15017	1	0.05681188851
15018	1	0.05680323113
15019	1	0.05679531041
15020	1	0.05678778736
15021	1	0.0567795798
15022	1	0.05676963164
15023	1	0.05676565499
15024	1	0.05675529612
15025	1	0.05674425275
15026	1	0.05673648198
15027	1	0.05672727048
15028	1	0.0567197409
