iter	Passed	Remaining
9694	179766	140976
9695	179785	140958
9696	179803	140939
9697	179822	140921
9698	179841	140902
9699	179859	140883
9700	179878	140865
9701	179895	140846
9702	179914	140827
9703	179931	140808
9704	179950	140789
9705	179970	140771
9706	179988	140753
9707	180007	140735
9708	180028	140718
9709	180046	140699
9710	180064	140680
9711	180083	140662
9712	180102	140644
9713	180121	140625
9714	180139	140607
9715	180157	140588
9716	180174	140568
9717	180192	140549
9718	180210	140530
9719	180230	140512
9720	180248	140493
9721	180266	140475
9722	180285	140456
9723	180304	140438
9724	180322	140420
9725	180341	140401
9726	180361	140384
9727	180383	140368
9728	180404	140351
9729	180425	140335
9730	180445	140317
9731	180464	140299
9732	180482	140280
9733	180502	140263
9734	180519	140243
9735	180538	140224
9736	180557	140206
9737	180577	140189
9738	180594	140170
9739	180614	140152
9740	180633	140134
9741	180651	140115
9742	180670	140097
9743	180689	140078
9744	180708	140060
9745	180727	140042
9746	180745	140023
9747	180764	140005
9748	180782	139986
9749	180801	139967
9750	180820	139950
9751	180837	139930
9752	180854	139910
9753	180872	139891
9754	180891	139873
9755	180910	139855
9756	180929	139836
9757	180949	139819
9758	180968	139801
9759	180987	139783
9760	181007	139765
9761	181024	139746
9762	181042	139726
9763	181060	139708
9764	181080	139690
9765	181099	139672
9766	181117	139653
9767	181136	139635
9768	181154	139616
9769	181172	139597
9770	181190	139578
9771	181208	139559
9772	181228	139541
9773	181245	139522
9774	181264	139504
9775	181283	139486
9776	181303	139468
9777	181321	139449
9778	181338	139430
9779	181358	139412
9780	181379	139395
9781	181397	139376
9782	181416	139358
9783	181436	139341
9784	181453	139321
9785	181472	139303
9786	181491	139285
9787	181508	139265
9788	181527	139247
9789	181547	139229
9790	181567	139212
9791	181586	139194
9792	181606	139176
9793	181625	139158
9794	181644	139140
9795	181663	139122
9796	181681	139103
9797	181700	139084
9798	181718	139066
9799	181735	139046
9800	181754	139027
9801	181771	139008
9802	181789	138989
9803	181808	138970
9804	181826	138951
9805	181844	138932
9806	181863	138914
9807	181882	138896
9808	181899	138877
9809	181917	138858
9810	181935	138839
9811	181954	138821
9812	181973	138803
9813	181993	138785
9814	182013	138767
9815	182033	138750
9816	182053	138733
9817	182074	138716
9818	182094	138698
9819	182112	138680
9820	182129	138660
9821	182149	138642
9822	182168	138624
9823	182187	138606
9824	182205	138587
9825	182224	138569
9826	182242	138550
9827	182261	138532
9828	182279	138513
9829	182298	138494
9830	182316	138476
9831	182334	138457
9832	182353	138438
9833	182371	138419
9834	182391	138402
9835	182409	138383
9836	182426	138363
9837	182443	138344
9838	182462	138326
9839	182482	138308
9840	182499	138288
9841	182516	138268
9842	182533	138249
9843	182551	138230
9844	182571	138212
9845	182589	138194
9846	182610	138177
9847	182629	138158
9848	182646	138139
9849	182664	138120
9850	182682	138101
9851	182699	138081
9852	182716	138061
9853	182733	138042
9854	182752	138024
9855	182769	138004
9856	182786	137984
9857	182804	137965
9858	182821	137946
9859	182840	137927
9860	182859	137909
9861	182879	137891
9862	182898	137873
9863	182915	137854
9864	182935	137836
9865	182953	137817
9866	182970	137798
9867	182989	137779
9868	183009	137762
9869	183027	137743
9870	183045	137724
9871	183063	137705
9872	183080	137686
9873	183099	137667
9874	183117	137648
9875	183136	137630
9876	183155	137612
9877	183174	137594
9878	183191	137574
9879	183209	137555
9880	183227	137536
9881	183245	137517
9882	183262	137498
9883	183280	137478
9884	183298	137459
9885	183315	137440
9886	183334	137422
9887	183351	137402
9888	183372	137385
9889	183391	137367
9890	183410	137349
9891	183429	137330
9892	183447	137312
9893	183465	137293
9894	183484	137274
9895	183502	137256
9896	183521	137237
9897	183540	137219
9898	183559	137201
9899	183579	137184
9900	183599	137166
9901	183616	137146
9902	183635	137128
9903	183653	137109
9904	183671	137090
9905	183689	137071
9906	183708	137053
9907	183727	137035
9908	183745	137016
9909	183763	136997
9910	183781	136978
9911	183800	136960
9912	183819	136942
9913	183836	136922
9914	183855	136904
9915	183876	136887
9916	183895	136868
9917	183912	136849
9918	183931	136831
9919	183950	136813
9920	183970	136795
9921	183987	136776
9922	184005	136757
9923	184023	136737
9924	184040	136718
9925	184058	136699
9926	184076	136680
9927	184095	136662
9928	184113	136643
9929	184132	136625
9930	184151	136607
9931	184171	136589
9932	184188	136569
9933	184205	136550
9934	184224	136531
9935	184242	136513
9936	184263	136496
9937	184281	136477
9938	184300	136459
9939	184319	136441
9940	184338	136422
9941	184357	136404
9942	184380	136389
9943	184402	136373
9944	184420	136354
9945	184437	136334
9946	184454	136314
9947	184471	136295
9948	184488	136275
9949	184506	136256
9950	184524	136237
9951	184542	136218
9952	184561	136200
9953	184580	136182
9954	184600	136164
9955	184618	136145
9956	184636	136127
9957	184654	136108
9958	184672	136088
9959	184691	136070
9960	184710	136052
9961	184727	136033
9962	184746	136015
9963	184763	135995
9964	184780	135975
9965	184799	135957
9966	184816	135937
9967	184834	135918
9968	184852	135899
9969	184871	135881
9970	184890	135863
9971	184908	135844
9972	184925	135824
9973	184943	135806
9974	184963	135788
9975	184981	135769
9976	185001	135751
9977	185021	135734
9978	185039	135715
9979	185058	135697
9980	185076	135678
9981	185094	135659
9982	185112	135640
9983	185131	135622
9984	185149	135603
9985	185167	135584
9986	185184	135564
9987	185204	135547
9988	185222	135528
9989	185239	135508
9990	185258	135490
9991	185276	135471
9992	185295	135453
9993	185314	135434
9994	185331	135415
9995	185350	135396
9996	185370	135379
9997	185388	135360
9998	185406	135341
9999	185424	135322
10000	185442	135303
10001	185460	135284
10002	185479	135266
10003	185497	135248
10004	185516	135229
10005	185534	135210
10006	185555	135193
10007	185575	135176
10008	185594	135157
10009	185612	135139
10010	185630	135120
10011	185649	135101
10012	185669	135084
10013	185688	135066
10014	185708	135048
10015	185726	135029
10016	185745	135011
10017	185763	134993
10018	185782	134974
10019	185800	134955
10020	185819	134937
10021	185836	134917
10022	185854	134898
10023	185873	134880
10024	185891	134861
10025	185910	134843
10026	185929	134824
10027	185947	134806
10028	185965	134787
10029	185985	134769
10030	186003	134751
10031	186021	134732
10032	186039	134713
10033	186057	134694
10034	186075	134675
10035	186094	134656
10036	186112	134638
10037	186129	134618
10038	186147	134599
10039	186165	134580
10040	186182	134561
10041	186201	134542
10042	186220	134524
10043	186238	134505
10044	186256	134486
10045	186274	134467
10046	186293	134449
10047	186310	134429
10048	186329	134411
10049	186348	134393
10050	186370	134377
10051	186388	134358
10052	186408	134340
10053	186426	134322
10054	186446	134304
10055	186466	134287
10056	186485	134269
10057	186503	134249
10058	186521	134230
10059	186541	134213
10060	186560	134195
10061	186577	134175
10062	186595	134156
10063	186612	134137
10064	186632	134119
10065	186651	134101
10066	186669	134082
10067	186687	134063
10068	186704	134043
10069	186722	134024
10070	186742	134007
10071	186759	133987
10072	186777	133969
10073	186796	133950
10074	186813	133930
10075	186830	133911
10076	186849	133893
10077	186868	133874
10078	186886	133855
10079	186904	133837
10080	186923	133818
10081	186943	133801
10082	186963	133783
10083	186982	133765
10084	186999	133746
10085	187017	133727
10086	187035	133708
10087	187054	133689
10088	187072	133671
10089	187090	133652
10090	187109	133633
10091	187127	133614
10092	187147	133597
10093	187165	133578
10094	187184	133560
10095	187203	133542
10096	187223	133524
10097	187242	133505
10098	187260	133487
10099	187278	133468
10100	187297	133450
10101	187315	133431
10102	187334	133413
10103	187353	133394
10104	187372	133376
10105	187391	133358
10106	187408	133338
10107	187427	133320
10108	187448	133303
10109	187466	133284
10110	187484	133266
10111	187504	133248
10112	187522	133229
10113	187541	133210
10114	187559	133192
10115	187579	133174
10116	187596	133155
10117	187614	133136
10118	187632	133117
10119	187652	133099
10120	187672	133081
10121	187691	133064
10122	187709	133044
10123	187727	133026
10124	187747	133008
10125	187764	132989
10126	187783	132970
10127	187802	132952
10128	187819	132932
10129	187838	132914
10130	187858	132897
10131	187878	132879
10132	187897	132861
10133	187914	132841
10134	187932	132822
10135	187951	132804
10136	187971	132787
10137	187990	132768
10138	188009	132750
10139	188027	132732
10140	188047	132714
10141	188067	132696
10142	188086	132678
10143	188104	132659
10144	188123	132641
10145	188143	132624
10146	188162	132605
10147	188180	132586
10148	188198	132567
10149	188217	132549
10150	188235	132530
10151	188252	132511
10152	188272	132493
10153	188292	132475
10154	188311	132457
10155	188329	132438
10156	188349	132421
10157	188366	132401
10158	188384	132383
10159	188403	132364
10160	188421	132345
10161	188442	132328
10162	188460	132309
10163	188481	132293
10164	188500	132275
10165	188519	132256
10166	188539	132238
10167	188558	132221
10168	188578	132203
10169	188596	132184
10170	188614	132165
10171	188633	132147
10172	188654	132130
10173	188672	132111
10174	188688	132091
10175	188707	132073
10176	188725	132054
10177	188744	132035
10178	188764	132018
10179	188781	131998
10180	188799	131980
10181	188817	131960
10182	188835	131942
10183	188858	131926
10184	188877	131908
10185	188894	131888
10186	188912	131869
10187	188931	131851
10188	188949	131832
10189	188968	131814
10190	188988	131796
10191	189006	131778
10192	189026	131760
10193	189045	131742
10194	189062	131722
10195	189081	131704
10196	189099	131685
10197	189117	131666
10198	189136	131648
10199	189155	131629
10200	189173	131611
10201	189191	131591
10202	189208	131572
10203	189226	131553
10204	189245	131535
10205	189264	131517
10206	189282	131497
10207	189301	131479
10208	189320	131461
10209	189338	131443
10210	189358	131425
10211	189377	131406
10212	189395	131388
10213	189413	131368
10214	189430	131349
10215	189450	131331
10216	189466	131312
10217	189485	131293
10218	189503	131274
10219	189522	131256
10220	189542	131238
10221	189562	131221
10222	189581	131203
10223	189599	131183
10224	189616	131164
10225	189638	131148
10226	189659	131131
10227	189679	131113
10228	189697	131095
10229	189718	131078
10230	189738	131060
10231	189758	131042
10232	189776	131024
10233	189794	131005
10234	189811	130985
10235	189831	130967
10236	189851	130950
10237	189870	130932
10238	189888	130913
10239	189908	130895
10240	189927	130877
10241	189946	130859
10242	189965	130841
10243	189984	130823
10244	190001	130803
10245	190019	130784
10246	190037	130765
10247	190055	130746
10248	190073	130727
10249	190092	130709
10250	190111	130691
10251	190129	130672
10252	190148	130653
10253	190165	130634
10254	190182	130614
10255	190200	130595
10256	190218	130576
10257	190236	130558
10258	190255	130539
10259	190273	130521
10260	190292	130502
10261	190313	130485
10262	190332	130467
10263	190353	130450
10264	190372	130432
10265	190390	130413
10266	190409	130395
10267	190427	130376
10268	190444	130357
10269	190463	130338
10270	190481	130319
10271	190498	130300
10272	190518	130282
10273	190537	130264
10274	190557	130246
10275	190576	130228
10276	190594	130209
10277	190614	130191
10278	190631	130172
10279	190649	130153
10280	190668	130134
10281	190686	130116
10282	190704	130097
10283	190722	130078
10284	190740	130059
10285	190759	130041
10286	190777	130022
10287	190794	130003
10288	190813	129984
10289	190832	129966
10290	190850	129947
10291	190869	129929
10292	190886	129909
10293	190904	129890
10294	190921	129871
10295	190940	129852
10296	190960	129835
10297	190979	129817
10298	190996	129797
10299	191015	129779
10300	191035	129761
10301	191053	129742
10302	191072	129724
10303	191089	129705
10304	191107	129686
10305	191126	129667
10306	191145	129649
10307	191163	129630
10308	191182	129612
10309	191200	129593
10310	191219	129575
10311	191237	129556
10312	191258	129539
10313	191277	129521
10314	191295	129502
10315	191315	129484
10316	191333	129466
10317	191351	129446
10318	191368	129427
10319	191387	129409
10320	191406	129390
10321	191426	129373
10322	191445	129355
10323	191463	129336
10324	191482	129317
10325	191499	129298
10326	191518	129279
10327	191535	129260
10328	191554	129242
10329	191573	129224
10330	191592	129205
10331	191610	129186
10332	191633	129171
10333	191652	129153
10334	191670	129134
10335	191687	129114
10336	191708	129097
10337	191727	129079
10338	191746	129060
10339	191764	129042
10340	191782	129023
10341	191802	129005
10342	191821	128987
10343	191840	128969
10344	191859	128951
10345	191879	128933
10346	191896	128913
10347	191915	128896
10348	191936	128878
10349	191955	128860
10350	191973	128841
10351	191992	128823
10352	192010	128804
10353	192030	128786
10354	192049	128768
10355	192067	128749
10356	192084	128730
10357	192102	128711
10358	192119	128691
10359	192137	128673
10360	192156	128654
10361	192175	128636
10362	192192	128616
10363	192211	128598
10364	192230	128580
10365	192249	128561
10366	192266	128542
10367	192285	128523
10368	192305	128506
10369	192326	128489
10370	192345	128471
10371	192363	128452
10372	192382	128434
10373	192402	128416
10374	192421	128398
10375	192440	128380
10376	192460	128362
10377	192481	128345
10378	192499	128326
10379	192519	128309
10380	192537	128289
10381	192556	128272
10382	192575	128253
10383	192592	128234
10384	192610	128215
10385	192627	128195
10386	192645	128176
10387	192664	128158
10388	192684	128141
10389	192701	128121
10390	192721	128103
10391	192739	128084
10392	192757	128066
10393	192775	128047
10394	192793	128028
10395	192812	128009
10396	192829	127990
10397	192848	127972
10398	192868	127954
10399	192885	127935
10400	192904	127916
10401	192922	127898
10402	192941	127879
10403	192959	127860
10404	192978	127842
10405	192999	127825
10406	193019	127807
10407	193037	127789
10408	193056	127770
10409	193073	127751
10410	193092	127733
10411	193112	127715
10412	193132	127697
10413	193150	127679
10414	193169	127660
10415	193187	127641
10416	193206	127623
10417	193226	127605
10418	193245	127587
10419	193264	127569
10420	193283	127550
10421	193303	127533
10422	193322	127515
10423	193341	127496
10424	193360	127478
10425	193378	127459
10426	193396	127441
10427	193414	127422
10428	193432	127403
10429	193450	127384
10430	193468	127365
10431	193486	127346
10432	193504	127327
10433	193523	127309
10434	193542	127291
10435	193562	127273
10436	193580	127254
10437	193599	127236
10438	193618	127217
10439	193635	127198
10440	193654	127180
10441	193672	127161
10442	193691	127143
10443	193711	127125
10444	193730	127107
10445	193748	127088
10446	193767	127070
10447	193785	127051
10448	193804	127032
10449	193822	127014
10450	193841	126995
10451	193859	126977
10452	193879	126959
10453	193896	126939
10454	193914	126920
10455	193934	126902
10456	193952	126884
10457	193971	126865
10458	193990	126847
10459	194007	126828
10460	194026	126810
10461	194044	126791
10462	194063	126773
10463	194082	126754
10464	194099	126735
10465	194117	126716
10466	194135	126696
10467	194152	126677
10468	194170	126658
10469	194189	126640
10470	194207	126621
10471	194226	126603
10472	194246	126585
10473	194264	126566
10474	194282	126547
10475	194302	126530
10476	194319	126510
10477	194337	126492
10478	194356	126473
10479	194374	126454
10480	194393	126436
10481	194412	126418
10482	194432	126400
